W,MaxPd
0.580112347189921,0.2512817907035475
0.5292265589343347,0.250807606895126
0.0,0.2501338028509708
0.2248579986895784,6.647299477081308e-07
0.5499294132134934,0.998967076467401
0.6777329379327192,2.104226118326456e-06
0.7264004964518896,0.2511585271988695
0.3820051310202111,0.99926186926335
0.4765513839725674,0.2505563942885089
0.6062649037573792,0.2509928498944787
0.7275779756445482,0.251025359085879
0.3879291288439985,0.2506700492880248
0.8025000847941306,0.2511133640373116
0.6616783040145352,0.9993491072539344
0.0942031487010133,0.9990792056005892
0.2455000476045826,0.2499264780281272
0.6080614169929396,0.0016385495400183
0.5049520833210461,0.001638072483361
0.4355142850099756,0.9993544661705032
0.7134265748061905,0.2512332928883655
0.7375071294085279,0.2512470164554437
0.6693451189428776,0.2512606591600355
0.5343384419201939,0.2509367295418105
0.6144371047854182,0.9993985483787784
0.407751381439861,0.0016383326728263
0.5411318563345083,0.2507799472957479
0.5722063838762608,0.9992493866854726
0.7408152519606557,0.2512420597086381
0.5031371326758491,0.2510273824010545
0.361663512798646,1.5520254462862225e-06
0.6980966968138931,0.2512654341477093
0.4935316264007833,0.2510312016219806
0.2674776117375218,0.2506643244785175
0.5419780273246846,0.2509777897159784
0.6934653429096789,1.9692499955583573e-06
0.7413604857715087,0.9998019131067944
0.4970698852260165,1.942917268787315e-06
0.4129043059491736,0.2507963465282747
0.6778078304144401,0.9998039002213668
0.6708423144471489,0.2512757200509443
0.5685040005817474,0.2510964618213474
0.6277343332065938,0.2509999375819824
0.4766199450891019,1.855177952635996e-06
0.3542073099325751,0.2508273265716975
0.6880947900543395,0.2510925292844241
0.616623314466135,0.2509840899273134
0.5677564202576714,0.2512209278724229
0.364815294060408,0.2505688685901632
0.2997249306242872,0.2503945641494093
0.8431676557826566,3.3420913450154588e-06
0.6552474144813394,1.385732816658871e-06
0.0942031487010133,0.0016372164477609
0.2114909970365573,7.365457928469456e-07
0.6648482022379673,1.9161181279712723e-06
0.6904080666100658,0.999295760799178
0.5828551103023488,2.089166068834867e-06
0.5192031288092925,0.2508085185412367
0.6558388218628665,0.2510256935908442
0.636716822437262,0.251008422945938
0.3928482161703351,0.998870913729215
0.2503210484097891,0.2507364939984126
0.7151180833134707,0.2511412251028098
0.5806125548167823,0.0016383799327529
0.1524072505553102,0.2505560114310043
0.4355142850099756,0.0016378971715274
0.4151595108927691,0.250773944780188
0.5343232482616603,0.2508040594238041
0.6832577072713577,3.0760427412493176e-06
0.6288574509138088,0.0016380597334552
0.6631066907209767,0.2513087338291405
0.698147319350739,2.500776509676944e-06
0.7648991077843098,0.2514411751375629
0.4319711409828048,0.0016371305914087
0.1876863464197537,0.9990555097277806
0.4605735623690433,0.2511137193235065
0.5684416331140285,0.2507809590345914
0.6978609343328707,0.2512335532841086
0.5806125548167823,0.9995567475816668
0.5896675509489739,2.469051184171187e-06
0.4994291308841146,0.9994314658258348
0.54276644864424,0.2508955875914961
0.4837361652471644,0.2508325590048699
0.6708145750811979,0.9996723361168834
0.7295650310172117,2.493836166474724e-06
0.5369214036402136,1.7401293052061307e-06
0.651855451752786,3.059765510537885e-06
0.4718347654102193,0.2508733647910891
0.5677564202576714,2.597248461046428e-06
0.5320180699265247,0.2507769511067264
0.0504162320516136,0.2502431287920979
0.2707122751093355,0.2507267337733376
0.4644134897774118,0.9996857091927656
0.4590008901046933,0.2509011784075626
0.0482591586804752,0.2503394902886731
0.7359753541552689,0.2508353688844077
0.5577490380517591,1.6880669619904215e-06
0.8344641275566673,2.8764436420166127e-06
0.5533908945071744,0.999611378802424
0.6471637956927803,0.2510879249202037
0.7178662418926043,2.3280085871846586e-06
0.6288574509138088,0.999422074595158
0.4972868784361146,0.2505656591684642
0.5507382672912783,0.2510641310999909
0.6356146874268821,0.2510381619297648
0.4896405854985691,1.754936167998403e-06
0.8181955840773965,0.0016386586206822
0.3074957100769117,0.2508960571058655
0.6448378019653361,0.2510599875780982
0.384747062973707,0.2508519216603249
0.584035039896722,0.0016382591590388
0.682976735509677,0.2512307736430641
0.6147739514681505,0.250887231546729
0.6211408945816497,2.1934674542726787e-06
0.6674260942583237,0.2509605803131312
0.2304342572486024,0.2502291104882194
0.384747062973707,1.6831002755946483e-06
0.6243871923332711,0.2508599089627144
0.6619616876808371,0.2510436856975769
0.4884625958103364,1.6570699637118126e-06
0.3527147810255975,0.9993387367690744
0.5952955212210295,0.2512861072297417
0.233357780560462,0.2504146315090438
0.6385991224175196,0.2507100869546059
0.5756854754177648,0.9994691242214084
0.522885584118063,0.2505131984734085
0.4594333396598677,0.2513563994120182
0.5577490380517591,0.250843268930573
0.6364142849383829,0.2508881990171244
0.3323183883082048,0.2505547587616425
0.7571986492143602,0.2513590057402453
0.706161320008078,0.2513040788966043
0.5161554954219989,0.2512786641611725
0.5306640984844374,0.9993943526788968
0.380062385675912,0.9989079801980087
0.9388620240371768,0.9999290645623808
0.4201523034411412,0.2507839291460616
0.4225496167410612,0.2505507895275304
0.3333344742483956,0.2506777049914537
0.286196619889868,0.2505572727092039
0.3520456043963779,0.2503738494428673
0.4314245525116061,7.600446993476825e-07
0.5005673968407681,0.0016381943531403
0.5919565623361644,0.9991983235629648
0.3461763541594737,0.2507834353404376
0.4319711409828048,0.999025319952641
0.500913515258464,0.2506736682316335
0.2515378547915707,0.2503855992636886
0.3251199585507248,0.2505949592285971
0.8426522099517604,0.2511297193735338
0.6257540545531256,0.9997506629181464
0.580112347189921,2.7554576741497577e-06
0.5694013641165206,0.2511050423156939
0.798166944306763,0.250936460187084
0.4595088666212014,0.2504787583006664
0.1878745283093121,0.2503690499181796
0.6878853259746247,2.948347463820888e-06
0.5807725635753395,0.2509037085526227
0.5369214036402136,0.2508873227871422
0.6031576032832927,0.9996626322300626
0.902091572263757,0.9998103483607736
0.5579476998005581,0.2507733622326379
0.3085849911248604,0.2505613334748729
0.4557394484325595,8.47171687241991e-07
0.4363687568839728,0.9994442704622198
0.4241529125815299,0.9990829834793986
0.7295650310172117,0.2511812308884926
0.5436100100509947,0.999716945337961
0.4794904329417587,0.2509601989839294
0.2183679430749527,0.9989224262318072
0.4460813432703256,1.9248561095033547e-06
0.4614845065014283,1.6514526661368695e-06
0.457059865805531,0.2507197049251353
0.6211408945816497,0.2510544034277402
0.6055381096037449,0.250956375011741
0.5057924997096195,0.2507390837441214
0.2240038628240694,0.2503668626493432
0.5268565243154216,1.856545171440764e-06
0.4241529125815299,0.0016372219984395
0.560537407681341,1.2711317771345687e-06
0.3879735477871018,0.9991517311184696
0.7361924015093854,0.9996366124901084
0.7180274998442518,0.9996098290859856
0.500913515258464,1.2922734228601116e-06
0.4129043059491736,1.5724182411369495e-06
0.2892761503803489,1.441654550551251e-06
0.5049520833210461,0.9994365072286272
0.510647760293278,0.9994714841603428
0.6934653429096789,0.2509613319857626
0.7462749331515104,0.2511634960171586
0.995155244887716,3.3718797825699223e-06
0.3479497499206511,0.0016374922083068
0.7997650041514476,0.2514473957208401
0.7117571843083278,0.9994057345706218
0.915687166734526,0.9999905267878412
0.5039230893640521,0.2509364403168782
0.4386402489587616,0.2507738914675136
0.4333728839932739,0.2508032286461353
0.4002500797553629,0.2506045104639664
0.4799633991852465,1.6543223246829526e-06
0.6777329379327192,0.2510203230600724
0.4837361652471644,1.6601258529192378e-06
0.4001031132390922,0.2507645905680982
0.6574327324598277,0.2511276205949263
0.2254457554517288,0.9991294898529942
0.7275952163075325,0.2511647732416129
0.4146161390941735,0.2507872553694311
0.6832577072713577,0.2514155497925361
0.3699097935482178,0.2504052959765858
0.3703057357839988,1.5850590585020216e-06
0.8422858785105745,2.974917254077651e-06
0.6566604868478804,0.2513328634052954
0.4815331938078598,0.2507463807154406
0.5039230893640521,1.932107978595925e-06
0.3461763541594737,1.55690112823556e-06
0.591961552602158,0.2509028652240982
0.3984094255710165,0.2510470675242944
0.7131615090388178,0.2509830721943109
0.5946273940795523,2.026854873167245e-06
0.5906487965463385,0.2511966642577312
0.4640242973656764,0.9991098577369611
0.574852092763723,0.2507914885053154
0.3343508209321045,0.2509556812595429
0.4439537836661442,0.2511977665586886
0.1598144002339397,0.2502719258477371
0.7459660205698431,2.4308434749665413e-06
0.8025000847941306,2.32596309905355e-06
0.472862112571338,1.7958936216724951e-06
0.4501552121298712,0.2509425196049425
0.7214223879600896,0.2510690623693048
0.4889411561882664,1.3646801485614662e-06
0.6541652094532333,0.0016392515751471
0.5555607542207578,0.2510138441964089
0.1576443418477536,0.2507116127210551
0.2674776117375218,1.2793643626909172e-06
0.7152921253684635,0.2511382057422712
0.3130433764717014,0.2507343751844689
0.5678779398481467,0.2510490696224164
0.6142277784484397,0.999844074914372
1.0,0.0016393812829957
0.407751381439861,0.9995314957028152
0.3000427295412257,0.9991629248082684
0.4289310911100474,1.7189301197533524e-06
0.4252126785223045,0.2507524234301874
0.4911159241815174,1.1236453345407664e-06
0.626073549962991,0.2510600838498302
0.6668821902724738,0.9996716136922108
0.5896675509489739,0.2511690373800448
0.4994921521375937,0.2510801940894236
0.5707939585960303,8.284005298401813e-07
0.3812819911966904,0.2508307000000566
0.620551448224784,0.00163907621452
0.4235865072792369,1.313745981396209e-06
0.7413604857715087,0.0016389660932511
0.7819954700450925,0.999472926662672
0.5398986385669365,1.815626692164492e-06
0.4878570590855614,0.2508596087183539
0.1206094000118393,0.2503212823388803
0.2960722246231475,0.2504486608842593
0.5248465393645009,0.2510076658829324
0.5005673968407681,0.9994735214475716
0.5234901961759565,0.251071580487489
0.5685040005817474,2.293863677164553e-06
0.5599025421136549,2.0893544230623105e-06
0.3892084931520159,0.2503172329879399
0.5887623003045714,0.2505759239950829
0.3994769936979011,0.2503318184435755
0.4460813432703256,0.2509394157547772
0.4865919589170038,1.974336411774382e-06
0.4920574111635948,1.202419803205554e-06
0.6164846641350091,0.2512050647565386
0.7020783039034317,2.41193331858119e-06
0.3595565629652563,0.2507468023601207
0.3535984461171783,0.9993890358587244
0.2944738603903554,0.9993403150319266
0.6023882941076923,2.367625365601215e-06
0.4994921521375937,2.2344156358749853e-06
0.3644363847539583,0.9994608056897124
0.4071525651387822,0.2509216042982081
0.6899097643605693,0.9998428995460138
0.6084972776438992,0.2509106612244256
0.5782044689963894,0.9997011629952066
0.6027433552859622,0.9994694319338836
0.491988980159822,0.2511242828342575
0.472862112571338,0.2508992995079562
0.3920858962486668,0.2509158200150425
0.4025818655073846,1.240288810993173e-06
0.4363687568839728,0.0016380793539021
0.798166944306763,1.8517272247150596e-06
0.5858925050231741,2.929815904943252e-06
0.2787129535631491,0.9989957161760684
0.6832950737712797,0.2509510228759542
0.698147319350739,0.2512011533759425
0.5990756545191506,0.2509325729250974
0.4605735623690433,2.3581405842585748e-06
0.6446697429114312,0.9995075055415182
0.6728214478406748,0.2513482608522689
0.4235865072792369,0.2507071187040471
0.2774595124779098,0.0016366869755927
0.440192836330863,0.2509110116761046
0.6541652094532333,0.9999126256339792
0.8092928239849314,0.2515162785859854
0.8816726545384659,2.496090732979372e-06
0.4687349338732797,0.2508794750539832
0.7020783039034317,0.2511447751648824
0.876711853190618,0.2513611059345184
0.8587417485240028,0.2509778285748616
0.7877029004547468,0.2509448515493253
0.7692207269477246,0.2508329571296528
0.4865919589170038,0.2509589825316426
0.6845643305327815,2.3965365916663656e-06
0.5858925050231741,0.2513606066151139
0.4781456387292302,0.2503899777123775
0.5373126958180166,1.8956526888558864e-06
0.3475645652386676,0.2507896801175331
0.7358248283286326,0.251469116178946
0.5845599422182919,0.2511021671541367
0.3457088474854283,5.647489178689128e-07
0.6503225567296214,0.999739625157541
0.795102358756721,2.768570777160093e-06
0.6370453433590498,0.2514843439385418
0.4843145388686138,0.999155888020324
0.8092928239849314,3.2430360244794434e-06
0.3554647498552591,0.250782388612627
0.5836960101128661,0.9995997867781048
0.4062906364021428,0.2506082937716429
0.535732879396654,0.2509182815168107
0.5395810472339726,0.2509834172872117
0.4988944086664637,0.9992184095802744
0.6871619822527195,2.3844743618372707e-06
0.4314245525116061,0.2504517704375341
0.5632647454866202,0.2510742063978913
0.6367426525139149,0.2513284823211011
0.5234901961759565,2.241321412528192e-06
0.4440377260375773,1.2915270688306964e-06
0.2572300568974958,0.2506601077462682
0.8671961725309252,2.0328787541272462e-06
0.7064604806284205,0.99986026384416
0.5267604633914104,0.2510396790838689
0.7827946371992754,0.2513086269885164
0.4700509171133017,0.2504853087243782
0.8983076997777137,0.2512638417715837
0.7358248283286326,3.1473821587148856e-06
0.6978609343328707,2.636850955869152e-06
0.6227778345987545,0.9992585694425667
0.7773908997874541,0.2509980269551737
0.6032961800721768,2.355191095278759e-06
0.6144371047854182,0.0016379650357267
0.505314435834111,0.2506964595423033
0.4692160677035998,0.2505151463724844
0.5520471124080913,1.2160225220676551e-06
0.5327096876266254,2.52001570576812e-06
0.7214223879600896,2.2510162241270208e-06
0.3353531211216716,0.2508308508875856
0.5536453373952727,0.2512922211009092
0.4658183868245208,0.999306367834655
0.299763295368219,0.2508426556177369
0.4151595108927691,1.5005507907216575e-06
0.5283100168841607,0.2508594947252813
0.6029470769870425,0.250782728894269
0.6448378019653361,2.2255490171969084e-06
0.2452756298839871,1.274772532948574e-06
0.8344641275566673,0.2513434955587203
0.5532500039223205,0.2511245102549227
0.5440786074564259,0.2507951042355099
0.5857171374639905,0.9996547655093856
0.5836960101128661,0.0016384474431857
0.6243871923332711,1.744209348206792e-06
0.7271767922764426,0.2512240300177916
0.1546911099539105,0.2506506784613154
0.2003658594543065,7.218096221804008e-07
0.4395974307844317,0.2512201529556783
0.2600199524829827,0.0016368470313789
0.2452756298839871,0.2506696797650856
0.8580837299159492,0.999581384290914
0.3294120822566861,0.9990899713359884
0.5828551103023488,0.2510146669273715
0.5774029513911262,0.2512766956898928
0.4386753218916773,1.3163564688881512e-06
0.3570019434472985,0.2509583912026508
0.6049998700482905,0.0016380508798006
0.7734958265988154,0.9994400080200986
0.3839616825943729,0.2508432714145717
0.3628964448916264,0.2503722118430332
0.7825680564398039,0.9999534037846376
0.4042832479261775,1.7951973224248976e-06
0.2892761503803489,0.2507531704737152
0.4440377260375773,0.2507008088459015
0.6426386259177808,7.820909851398064e-07
0.3464360031181179,0.2507605386356287
0.5753506200544621,0.9994723528620314
0.3211936326651836,0.9988799041398834
0.452319841034513,0.2508657322536454
0.5882582167578929,0.0016384725564254
0.4668475319556012,0.9993218982127684
0.6845643305327815,0.2511406933712711
0.7825680564398039,0.0016393302203278
0.5805188311976621,0.999491099949486
0.4393240273097903,0.2509154992134964
0.6648482022379673,0.250930219962659
0.0418925143058185,0.2499783220935759
0.6442732620027155,0.2509050777825684
0.5099604970758496,0.9994525046244588
0.2632933426846111,0.2505906250459964
0.5038011952140462,0.9995821507652402
0.8983076997777137,2.678648062423936e-06
0.4289310911100474,0.2508435369098866
0.6742247577586323,0.2513533676838916
0.4539648622372056,0.2504442801117411
0.4233346309651939,1.564308883797361e-06
0.7123827240801874,0.2512908934978859
0.2250961681009327,0.2507047688771658
0.708153892368883,0.0016384266724519
0.7180274998442518,0.001638494343387
0.4614845065014283,0.250831461727275
0.5845599422182919,2.3174593470748564e-06
0.6899555701729753,3.0375679848759077e-06
0.2311676428870773,0.9989264728803544
0.5946273940795523,0.2510053742385566
0.2003658594543065,0.2504312887722782
0.401125381743341,0.2509323565655372
0.4247255598132173,0.2506905936994966
0.5248465393645009,2.0832278572473963e-06
0.3595565629652563,1.4253840831199025e-06
0.7734958265988154,0.0016380959283637
0.4821184586833032,1.9233355254972345e-06
0.4595088666212014,7.631689820388039e-07
0.6796998124803038,0.2511400231350921
0.4412468114696424,0.0016378061266174
0.904004322382828,0.2517593779637815
0.3892084931520159,4.416377620818991e-07
0.5038011952140462,0.0016384800726604
0.4896405854985691,0.2508682182266639
0.584035039896722,0.9995023434094727
0.4970698852260165,0.2509475624764649
0.6778698197510206,0.0016391867337316
0.31456669823557,3.080434388997583e-07
0.6871619822527195,0.2511272965656597
0.6674260942583237,1.9691471684066223e-06
0.83091254156944,0.251281143009631
0.323018283138414,0.2506088515588529
0.3353531211216716,1.6694568924856103e-06
0.3842574223837162,0.250833666637123
0.2774595124779098,0.9988618470176408
0.5988419679005929,0.250863985454637
0.2863102133819912,0.0016367950327643
0.2114909970365573,0.2504425723126769
0.7846055522314431,0.2510222355862915
0.6077637473413577,1.1811696528710322e-06
0.6740995982234443,0.9996582424008068
0.5088764015790491,0.2509542539993518
0.4042832479261775,0.2508811959753915
0.5031322178447872,0.9995151333837476
1.0,0.9999713241490428
0.4799633991852465,0.2508246998585241
0.651855451752786,0.2514143653762737
0.620551448224784,0.9998619348323804
0.4640242973656764,0.0016373081436672
0.4867417452336396,0.2510916930940185
0.582462594621874,0.2507325548654815
0.067727530299315,0.2501281816989158
0.4935316264007833,2.081127882828241e-06
0.31456669823557,0.2502812103030649
0.2987928142841128,3.178144903194681e-07
0.2987928142841128,0.2502628686947704
0.904004322382828,3.880903123915893e-06
0.6429729277700588,0.999472158490788
0.4298073969186897,1.3763201379936242e-06
0.4501552121298712,1.937956355419622e-06
0.4418309806795684,9.471635971431888e-07
0.902091572263757,0.0016390113165938
0.4815331938078598,1.4631696324919228e-06
0.4718347654102193,1.7771148419129408e-06
0.5291977813759227,1.601056349994203e-06
0.5694013641165206,2.324486757843167e-06
0.8422858785105745,0.251379124043717
0.3554647498552591,1.5855004908524277e-06
0.7459660205698431,0.2511697518529522
0.5076893112007285,0.9996378351934242
0.4439537836661442,2.513054505950741e-06
0.4911159241815174,0.2506165916068577
0.4753452443555951,0.2508983949851522
0.9344236653582956,1.0
0.4155507907652614,2.109413342643796e-06
0.7978419520931007,0.2513461445923895
0.4704042859791085,0.2508584431562871
0.3074957100769117,1.8334497973574752e-06
0.6893641437140795,2.5135152847332397e-06
0.6899555701729753,0.2514086030565552
0.2960722246231475,7.651466612332779e-07
0.7846055522314431,2.124062380009943e-06
0.5398986385669365,0.2508898586412556
0.2600199524829827,0.9989143973047492
0.4539648622372056,7.466105204902287e-07
0.3520456043963779,5.889049627856265e-07
0.5414315687922309,0.2514014604493405
0.4090152059383846,0.9992975714876264
0.2742259973916621,0.2504975316681364
0.4306754998377728,8.052301129836235e-07
0.7773908997874541,2.0386906017289525e-06
0.603148408011135,0.2510970190221859
0.5291977813759227,0.2508020505300055
0.3350750654708324,0.2505118984373223
0.7275952163075325,2.464995653603181e-06
0.6426386259177808,0.2504797341291617
0.7104718094193606,0.2511028494251244
0.4821184586833032,0.2509356283143001
0.2292537483233884,0.2505220344981571
0.6429729277700588,0.0016381821336076
0.5707939585960303,0.2504744558685252
0.4002500797553629,1.1270598943373169e-06
0.7359753541552689,1.6051303284877466e-06
0.8579414756384977,2.349607196923996e-06
0.2515378547915707,6.110421498618832e-07
0.5773881874469805,0.999643844223133
0.5686614903142533,0.00163750298345
0.5327096876266254,0.2511888401028065
0.7728782871859262,0.9993903043063092
0.4999148427914544,0.2509088183617575
0.4619424419889686,0.2511739366636386
0.6270309594340733,1.844698025466788e-06
0.6626354594058526,1.56846234939951e-06
0.3820051310202111,0.0016376746562932
0.5602631807779341,0.2510318267190935
0.5803044907908743,0.2511933291427545
0.3618604306939184,0.2502099282659106
0.4025818655073846,0.2506785475705362
0.0504162320516136,2.731483034688069e-07
0.7264004964518896,2.4678779669205232e-06
0.4588645259633089,0.2512473914285005
0.4395995620293143,0.2506462567567403
0.5796413085217089,0.9997922650469008
0.457059865805531,1.3671249155631063e-06
0.2772106893530169,9.105959557762356e-07
0.6693451189428776,2.691265943979906e-06
0.526399522840163,0.2514203216367081
0.5826035080755583,0.2505851385860021
0.6440126402734677,0.9997537202605118
0.2768140070397532,0.2505986660592619
0.5838443820659261,0.9990458769872234
0.3544500784920084,1.6095084136605291e-06
0.795102358756721,0.2512892865844803
0.5756854754177648,0.001638199762154
0.5882582167578929,0.9995751618187666
0.5472586168446296,0.2513635915755402
0.2099602558423499,0.9987628406743024
0.1716987014609019,0.2500253579524735
0.8579414756384977,0.2511174717414431
0.2772106893530169,0.2505426063464862
0.708153892368883,0.9995783103456568
0.3367597054359691,0.2505527234124997
0.8118453751199072,0.2512317303021509
0.7035253174335184,0.2510750748579518
0.4668475319556012,0.0016376871305176
0.4298073969186897,0.2507090807324618
0.5477216142120215,0.2508166820257148
0.510647760293278,0.0016382076039632
0.6880947900543395,2.3017494065393205e-06
0.4766199450891019,0.2509112495474989
0.7179759366901861,0.0016380501704915
0.5774029513911262,2.71170324050314e-06
0.6442732620027155,1.7957497242158443e-06
0.5919565623361644,0.0016375326751689
0.3628084197153083,0.9991175152876368
0.54276644864424,1.8279679870697796e-06
0.6027433552859622,0.0016381330431337
0.5035832437809992,0.2508309268642986
0.6227778345987545,0.001637643086363
0.3721214658856204,0.2508977193601114
0.4021444373335889,0.2507804382838878
0.4221035702099943,0.2511057604796694
0.580313483104906,0.2512056705878543
0.4395974307844317,2.6015396603199606e-06
0.3725234487760494,0.9991607960175536
0.5525971004915786,0.2511965396182096
0.6574327324598277,2.404331445591732e-06
0.5307417610654145,0.9993577799100756
0.1975366893459897,0.9986188825027794
0.4554633575159017,0.0016380807663323
0.130404324352355,0.2500051341755166
0.4757109548746709,0.2511345626381643
0.4564775488840054,0.2512474907509411
0.50904644666089,0.2508664951642995
0.4415860640150785,0.2508256491439077
0.4412468114696424,0.9993283031749582
0.5525971004915786,2.464213547923656e-06
0.5414315687922309,3.0421690312543838e-06
0.534909127303785,0.2512010488962463
0.806840139202314,0.2513054162607286
0.6796998124803038,2.4055263079164125e-06
0.5507382672912783,2.1611316282420336e-06
0.2787129535631491,0.0016370320082071
